Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193424,192.168.1.2,35336,192.168.1.3,5001,1,292.0-293.0,170746972,1365975776
20220705193425,192.168.1.2,35336,192.168.1.3,5001,1,293.0-294.0,203243856,1625950848
20220705193426,192.168.1.2,35336,192.168.1.3,5001,1,294.0-295.0,188980040,1511840320
20220705193427,192.168.1.2,35336,192.168.1.3,5001,1,295.0-296.0,189922312,1519378496
20220705193428,192.168.1.2,35336,192.168.1.3,5001,1,296.0-297.0,145739556,1165916448
20220705193429,192.168.1.2,35336,192.168.1.3,5001,1,297.0-298.0,207564064,1660512512
20220705193430,192.168.1.2,35336,192.168.1.3,5001,1,298.0-299.0,229607248,1836857984
20220705193431,192.168.1.2,35336,192.168.1.3,5001,1,299.0-300.0,210250512,1682004096
20220705193432,192.168.1.2,35336,192.168.1.3,5001,1,300.0-301.0,211221244,1689769952
20220705193433,192.168.1.2,35336,192.168.1.3,5001,1,301.0-302.0,182148792,1457190336
20220705193434,192.168.1.2,35336,192.168.1.3,5001,1,302.0-303.0,212273220,1698185760
20220705193435,192.168.1.2,35336,192.168.1.3,5001,1,303.0-304.0,208932104,1671456832
20220705193436,192.168.1.2,35336,192.168.1.3,5001,1,304.0-305.0,207231144,1657849152
20220705193437,192.168.1.2,35336,192.168.1.3,5001,1,305.0-306.0,222962948,1783703584
20220705193438,192.168.1.2,35336,192.168.1.3,5001,1,306.0-307.0,209616348,1676930784
20220705193439,192.168.1.2,35336,192.168.1.3,5001,1,307.0-308.0,212677616,1701420928
20220705193440,192.168.1.2,35336,192.168.1.3,5001,1,308.0-309.0,198170492,1585363936
20220705193441,192.168.1.2,35336,192.168.1.3,5001,1,309.0-310.0,225450268,1803602144
20220705193442,192.168.1.2,35336,192.168.1.3,5001,1,310.0-311.0,183760464,1470083712
20220705193443,192.168.1.2,35336,192.168.1.3,5001,1,311.0-312.0,147752516,1182020128
20220705193444,192.168.1.2,35336,192.168.1.3,5001,1,312.0-313.0,179791872,1438334976
20220705193445,192.168.1.2,35336,192.168.1.3,5001,1,313.0-314.0,193965804,1551726432
20220705193446,192.168.1.2,35336,192.168.1.3,5001,1,314.0-315.0,205770320,1646162560
20220705193447,192.168.1.2,35336,192.168.1.3,5001,1,315.0-316.0,203356556,1626852448
20220705193448,192.168.1.2,35336,192.168.1.3,5001,1,316.0-317.0,157499560,1259996480
20220705193449,192.168.1.2,35336,192.168.1.3,5001,1,317.0-318.0,143348948,1146791584
20220705193450,192.168.1.2,35336,192.168.1.3,5001,1,318.0-319.0,189642300,1517138400
20220705193451,192.168.1.2,35336,192.168.1.3,5001,1,319.0-320.0,199227872,1593822976
20220705193452,192.168.1.2,35336,192.168.1.3,5001,1,320.0-321.0,204612164,1636897312
20220705193453,192.168.1.2,35336,192.168.1.3,5001,1,321.0-322.0,215024060,1720192480
20220705193454,192.168.1.2,35336,192.168.1.3,5001,1,322.0-323.0,218025040,1744200320
20220705193455,192.168.1.2,35336,192.168.1.3,5001,1,323.0-324.0,206896568,1655172544
20220705193456,192.168.1.2,35336,192.168.1.3,5001,1,324.0-325.0,175560640,1404485120
20220705193457,192.168.1.2,35336,192.168.1.3,5001,1,325.0-326.0,219183588,1753468704
20220705193458,192.168.1.2,35336,192.168.1.3,5001,1,326.0-327.0,160867280,1286938240
20220705193458,192.168.1.2,35336,192.168.1.3,5001,1,0.0-327.2,64204688152,1569907140
